facility,name,betweenness,pagerank,in_degree,out_degree,degree,clustering,throughput_legs,total_excess_delay,delay_pct,betw_pct,thru_pct,bottleneck_score
IND783370AAC,Kokrajhar_PigonDPP_D (Assam),0.0032225579053373615,0.0006094807297946153,1,1,2,0.0,17,986.0,0.5844900422450211,0.9191309595654797,0.46016898008449003,0.6600181050090524
IND431708AAA,Loha_SivjiCWK_D (Maharashtra),0.003218179429922501,0.0006151188141219726,1,1,2,0.0,31,986.0,0.5844900422450211,0.9185274592637296,0.7483403741701871,0.7174713337356668
IND431514AAA,Gangakher_Busstand_D (Maharashtra),0.003215990192215071,0.0006387013677341966,1,1,2,0.0,32,873.0,0.5461677730838865,0.9179239589619795,0.764031382015691,0.7012673506336753
IND431515AAA,Parli_JirgeNgr_D (Maharashtra),0.0032138009545076406,0.0006587994762483735,1,1,2,0.0,30,833.0,0.5316837658418829,0.9173204586602294,0.7317441158720579,0.6873868436934218
IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),0.0032116117168002104,0.0006758865607349315,1,1,2,0.0,26,5341.0,0.9209414604707302,0.9167169583584792,0.6653590826795414,0.8685576342788172
IND487001AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),0.003186253046689143,0.0002329839956319977,1,1,2,0.0,6,219.0,0.18949909474954738,0.915811707905854,0.19100784550392275,0.40769462884731444
IND487001AAB,Narsinghpur_KndliDPP_D (Madhya Pradesh),0.003186253046689143,0.0004089435190127611,1,1,2,0.0,9,495.0,0.3545564272782136,0.915811707905854,0.2664453832226916,0.5053108026554013
IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),0.003163931509524555,0.0011762730441709666,4,4,8,0.26666666666666666,56,6933.0,0.9348219674109837,0.9149064574532287,0.9182257091128545,0.9255280627640314
IND221010AAB,Varanasi_MahmurGj_IP (Uttar Pradesh),0.002867536523782419,0.0007579980862265438,2,3,5,0.1,7,2475.0,0.832226916113458,0.9143029571514786,0.216053108026554,0.7336149668074834
IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),0.0028580498270502214,0.001069428266104666,4,3,7,0.09523809523809523,53,4806.0,0.9130959565479783,0.9136994568497284,0.912190706095353,0.9130959565479783
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),0.002836339886451538,0.0011927083018615143,2,5,7,0.23809523809523808,50,11862.0,0.963789981894991,0.9130959565479783,0.9073627036813519,0.9372963186481594
IND607001AAA,Cuddalore_KtsiGrsm_D (Tamil Nadu),0.002828859990951151,0.0005134729447283155,1,1,2,0.0,23,583.0,0.4173204586602293,0.9124924562462281,0.6104405552202776,0.6044960772480386
IND600116AAB,Chennai_Porur_DPC (Tamil Nadu),0.002828130245048674,0.0012298082742551691,4,3,7,0.1,47,2353.0,0.8225709112854557,0.9118889559444779,0.9025347012673506,0.8653590826795413
IND515671AAA,Dharmavram_SaiNgr_D (Andhra Pradesh),0.0028277653720974356,0.0004915034488543776,1,2,3,0.3333333333333333,27,1047.0,0.6089318044659022,0.9112854556427278,0.6831623415811708,0.7144840072420037
IND608001AAA,Chidambaram_ARBNorth_DC (Tamil Nadu),0.0028266707532437207,0.0005511177500239264,1,1,2,0.0,18,491.0,0.35184067592033796,0.9106819553409776,0.48672299336149666,0.5464695232347616
IND609110AAA,Sirkazhi_Pngktgudi_D (Tamil Nadu),0.0028244815155362905,0.0005849975496888404,1,1,2,0.0,15,386.0,0.29480989740494873,0.9100784550392276,0.4179239589619795,0.5040132770066384
IND609602AAA,Karaikal_Thalthru_DC (Pondicherry),0.0028222922778288603,0.0006128231153121052,1,1,2,0.0,19,590.0,0.42063971031985514,0.9094749547374774,0.512070006035003,0.5855763427881714
IND305624AAA,Bijainagar_Central_DPP_1 (Rajasthan),0.0028208327860239067,0.0010531426912362342,3,1,4,0.0,18,2054.0,0.7899818949909475,0.9088714544357273,0.48672299336149666,0.7649969824984912
IND611001AAA,Nagapttinm_Sttyapar_D (Tamil Nadu),0.0028201030401214296,0.000634929504959096,1,1,2,0.0,21,625.0,0.43814121907060954,0.9082679541339771,0.5618587809293905,0.603922751961376
IND305404AAA,Kekri_LxmntDPP_D (Rajasthan),0.0028186435483164764,0.0010098636626879054,1,2,3,0.3333333333333333,22,923.0,0.5654797827398914,0.9076644538322269,0.5887145443572722,0.6727821363910682
IND515591AAA,Kadiri_GVManu_D (Andhra Pradesh),0.0028168191835602845,0.0005060298648906386,2,1,3,0.3333333333333333,19,795.0,0.5090525045262523,0.9070609535304768,0.512070006035003,0.6290585395292697
IND516269AAA,Rayachoti_Madnpali_D (Andhra Pradesh),0.0028146299458528543,0.000546439981880392,1,1,2,0.0,25,1211.0,0.6590223295111648,0.9061557030778515,0.6472540736270368,0.7308086904043452
IND723101AAA,Purulia_GariDPP_D (West Bengal),0.0028146299458528543,0.000793082422702363,1,1,2,0.0,29,1002.0,0.5935425467712734,0.9061557030778515,0.716053108026554,0.711828605914303
IND723202AAA,Jhalda_GMukrDPP_D (West Bengal),0.002812440708145424,0.0007903112908998626,1,1,2,0.0,28,3082.0,0.8636089318044659,0.9049487024743512,0.6994568497284248,0.8431804465902233
IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),0.002812440708145424,0.0005791995128905836,1,1,2,0.0,30,1976.0,0.7842486421243211,0.9049487024743512,0.7317441158720579,0.8099577549788775
IND335001AAA,Ganga Nagar_DC (Rajasthan),0.002811346089291708,0.0004803133209723158,1,1,2,0.0,16,965.0,0.576041038020519,0.904043452021726,0.4369342184671092,0.6466203983101991
IND125104AAA,Sirsa_AnprnDPP_D (Haryana),0.0028091568515842776,0.0005242395593320357,1,1,2,0.0,11,876.0,0.5467712733856367,0.9034399517199758,0.31985515992757996,0.6083886541943271
IND110044AAB,Del_Okhla_PC (Delhi),0.0026061658663786604,0.00042357978210353796,2,6,8,0.39285714285714285,222,9398.0,0.9535304767652384,0.9028364514182257,0.9873264936632469,0.9450814725407363
IND508001AAA,Nalgonda_HydRoad_DC (Telangana),0.0025414252423972637,0.0005462889357820653,2,1,3,0.3333333333333333,29,1587.0,0.7341581170790585,0.9022329511164756,0.716053108026554,0.7809595654797827
IND686028AAB,Kottayam_Central_H_1 (Kerala),0.0024482975028095218,0.0015828644629461634,3,2,5,0.0,42,3583.0,0.8853349426674714,0.9016294508147255,0.8856366928183464,0.8902836451418226
IND673632AAA,Kozhikode_Central_H_4 (Kerala),0.0024373513142723706,0.0006725474572492267,2,4,6,0.06666666666666667,23,1392.0,0.7030778515389258,0.9010259505129753,0.6104405552202776,0.7439348219674109
IND110085AAB,Delhi_Rohini_DPC (Delhi),0.002426405125735219,0.0015028993390376862,4,5,9,0.06666666666666667,68,3494.0,0.8799034399517199,0.9004224502112251,0.9357272178636089,0.8972238986119493
IND209625AAA,Farrukhbad_Pnchlght_D (Uttar Pradesh),0.002424580760979027,0.0007637988017442519,2,1,3,0.3333333333333333,22,525.0,0.37779118889559443,0.899818949909475,0.5887145443572722,0.5765841882920941
IND791102AAA,Pasighat_MissonRd_D (Arunachal Pradesh),0.0024234861421253123,0.000587802564809566,2,1,3,0.0,6,814.0,0.5190102595051298,0.8992154496077248,0.19100784550392275,0.5674713337356668
IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),0.002422391523271597,0.0012222127034758887,3,2,5,0.16666666666666666,55,2155.0,0.8014484007242003,0.8977066988533494,0.9170187085093543,0.8534399517199759
IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),0.002422391523271597,0.0007393792090442813,2,1,3,0.0,44,14127.0,0.9728424864212432,0.8977066988533494,0.896197948098974,0.9349728424864212
IND241124AAB,Shahabad_KDRoad_D (Uttar Pradesh),0.002422391523271597,0.000763551400729784,1,1,2,0.0,15,372.0,0.28696439348219677,0.8977066988533494,0.4179239589619795,0.4963789981894991
IND312001AAA,Chittaurgarh_DC (Rajasthan),0.002422391523271597,0.0007935133187105072,2,2,4,0.16666666666666666,41,1968.0,0.7809293904646952,0.8977066988533494,0.8762824381412191,0.8350331925165964
IND242001AAA,Shahjhnpur_NavdaCln_D (Uttar Pradesh),0.0024202022855641667,0.0007636137165997911,1,1,2,0.0,5,145.0,0.13458056729028364,0.8958961979480989,0.16807483403741702,0.3696741098370549
IND175018AAA,SundarNgr_Bhogpur_D (Himachal Pradesh),0.0024202022855641667,0.0007444378091348913,1,1,2,0.0,31,1177.0,0.6460470730235365,0.8958961979480989,0.7483403741701871,0.7414604707302354
IND242307AAB,Tilhar_SingCLNY_D (Uttar Pradesh),0.0024180130478567365,0.000765935344218218,1,2,3,0.3333333333333333,11,942.0,0.5703077851538926,0.8946891973445986,0.31985515992757996,0.6175316837658419
IND175001AAA,Mandi_PlaceCol_D (Himachal Pradesh),0.0024180130478567365,0.0007486733845995784,1,1,2,0.0,33,1781.0,0.7607121303560652,0.8946891973445986,0.7815328907664454,0.8050694025347013
IND175101AAA,Kullu_AkhraBzr_D (Himachal Pradesh),0.0024158238101493062,0.0007524134820168615,1,1,2,0.0,21,2628.0,0.8406759203379601,0.8937839468919735,0.5618587809293905,0.8008449004224503
IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),0.002413634572441876,0.0008185157564131962,2,1,3,0.3333333333333333,20,2263.0,0.8123114061557031,0.8931804465902233,0.5353047676523838,0.7811707905853953
IND577535AAC,Molakalmuru_KnsgraRD_D (Karnataka),0.0024121750806369224,0.00032266535258322745,1,1,2,0.0,20,669.0,0.45262522631261315,0.8925769462884732,0.5353047676523838,0.6011466505733253
IND577522AAA,Challakere_Shivangr_D (Karnataka),0.002409985842929492,0.00038939517202083004,1,1,2,0.0,20,919.0,0.5624622812311406,0.891973445986723,0.5353047676523838,0.655884127942064
IND721102AAA,Midnapore_Talkui_D (West Bengal),0.00240597224046587,0.00032409100979783283,1,1,2,1.0,18,8023.0,0.9456849728424864,0.8913699456849729,0.48672299336149666,0.8375980687990343
IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),0.0022197045988586774,0.0005470734046237381,2,3,5,0.4,23,418.0,0.31291490645745323,0.8907664453832227,0.6104405552202776,0.5457754978877489
IND756029AAA,Basta_Central_DPP_1 (Orissa),0.002203832625479808,0.00019131998070019557,1,1,2,0.0,2,128.0,0.12371756185878093,0.8898611949305975,0.0700060350030175,0.34281834640917314
IND756032AAA,Jaleswar_NaturDPP_D (Orissa),0.002203832625479808,0.00019131998070019557,1,1,2,0.0,10,2339.0,0.8219674109837055,0.8898611949305975,0.292094146047073,0.7363608931804466
IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),0.0021465666845280483,0.00018884770439998248,1,3,4,0.6666666666666666,18,589.0,0.41973445986722996,0.8889559444779722,0.48672299336149666,0.5738986119493059
IND122001AAA,GGN_DPC (Haryana),0.0020730410785450293,0.001179068385441678,2,5,7,0.13333333333333333,85,2701.0,0.8467109233554617,0.8883524441762221,0.9523234761617381,0.8803258901629452
IND233001AAA,Ghazipur_Kaithwal_D (Uttar Pradesh),0.0020396397974225375,0.0005022496052695968,1,2,3,0.3333333333333333,7,1928.0,0.7748943874471937,0.8877489438744719,0.216053108026554,0.6969824984912492
IND333028AAA,Sultana_Central_DPP_1 (Rajasthan),0.00203234233839777,0.0003321391748829525,2,2,4,0.16666666666666666,7,180.0,0.1632468316234158,0.8871454435727217,0.216053108026554,0.3909776704888352
IND343001AAA,Jalore_RoopNgr_D (Rajasthan),0.002030517973641578,0.0001993513822994889,1,1,2,0.0,7,443.0,0.32739891369945684,0.8865419432709717,0.216053108026554,0.4728726614363307
IND742202AAA,Dhulian_RatanDPP_D (West Bengal),0.0020286936088853864,0.00015374430643187118,1,2,3,0.3333333333333333,4,913.0,0.5612552806276403,0.8859384429692215,0.1388050694025347,0.5741701870850935
IND591237AAB,Nipani_AkkolRD_D (Karnataka),0.002023585387568049,0.0004475342354843206,1,1,2,0.0,14,459.0,0.33433916716958356,0.8853349426674714,0.40012070006035005,0.5127942063971032
IND246725AAB,Chandpur_NorprRD_D (Uttar Pradesh),0.0020232205146168106,0.0006509732305974202,1,1,2,0.0,24,401.0,0.3032589016294508,0.8844296922148461,0.6297525648762824,0.5429088714544357
IND573116AAA,Channaraya_patna_D (Karnataka),0.0020232205146168106,0.000547088858968529,1,3,4,0.3333333333333333,28,1139.0,0.6403138201569101,0.8844296922148461,0.6994568497284248,0.7253771876885938
IND396191AAC,Vapi_IndEstat_I (Gujarat),0.0020213961498606187,0.0008938349031152004,3,5,8,0.1,56,3529.0,0.8823174411587206,0.8832226916113458,0.9182257091128545,0.8897706698853349
IND591201AAA,Chikodi_IndraNgr_D (Karnataka),0.0020213961498606187,0.0004963790786922087,1,2,3,0.3333333333333333,15,415.0,0.3095956547978274,0.8832226916113458,0.4179239589619795,0.5033494266747133
IND246701AAA,Bijnor_NaginaRd_D (Uttar Pradesh),0.0020210312769093804,0.0006691097379500179,1,1,2,0.0,22,464.0,0.33765841882920944,0.8823174411587206,0.5887145443572722,0.5512673506336754
IND583201AAA,Hospet (Karnataka),0.002020666403958142,0.001061347473460126,3,3,6,0.3333333333333333,61,3190.0,0.8684369342184671,0.8817139408569704,0.9284852142426071,0.884429692214846
IND786181AAC,Margherita_CivilHPL_D (Assam),0.00201884203920195,0.0015351284157350553,3,3,6,0.16666666666666666,59,10568.0,0.96016898008449,0.8805069402534701,0.923958961979481,0.9290283645141821
IND246763AAA,Najibabad_KotdwrRD_D (Uttar Pradesh),0.00201884203920195,0.0006850204865044438,1,2,3,0.3333333333333333,26,1065.0,0.6122510561255281,0.8805069402534701,0.6653590826795414,0.7033494266747133
IND370201AAA,Gandhidham_Sector1A_IP (Gujarat),0.00201884203920195,0.0003148900559971847,2,2,4,0.3333333333333333,22,3136.0,0.8660229330114665,0.8805069402534701,0.5887145443572722,0.8149064574532286
IND500010AAA,Hyderabad_Alwal_I (Telangana),0.0020184771662507114,0.0008414841098655882,3,3,6,0.3333333333333333,38,3295.0,0.872057936028968,0.8789981894990947,0.8445986722993362,0.8686481593240796
IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan),0.0020184771662507114,0.0009005095753056387,2,2,4,0.3333333333333333,33,2424.0,0.8286059143029572,0.8789981894990947,0.7815328907664454,0.834308992154496
IND363310AAB,Dhrangadhra_NvygRDPP_D (Gujarat),0.0020144635637870893,0.0004461759755525254,2,1,3,0.6666666666666666,18,877.0,0.547978273989137,0.8780929390464696,0.48672299336149666,0.6347616173808088
IND416404AAA,Jath_Shivprsad_D (Maharashtra),0.0020126391990308973,0.0007063213562640285,2,1,3,0.0,15,2393.0,0.8255884127942064,0.8774894387447194,0.4179239589619795,0.7596258298129149
IND573142AAA,Ramanathapura_Central_D_2 (Karnataka),0.002012274326079659,0.0006952954242811527,3,1,4,0.3333333333333333,36,1861.0,0.7670488835244418,0.8765841882920942,0.8228726614363308,0.8110742305371154
IND311001AAA,Bhilwara_DC (Rajasthan),0.002012274326079659,0.0005997364815906089,2,1,3,0.6666666666666666,19,816.0,0.5196137598068798,0.8765841882920942,0.512070006035003,0.6251961375980688
IND423701AAB,Vaijiapur_YeolaRD_D (Maharashtra),0.002011179707225944,0.0006181332345492703,3,1,4,0.8333333333333334,34,2381.0,0.8231744115872058,0.8756789378394689,0.79963789981895,0.8342184671092336
IND313324AAA,Rajsamand_kankroli_D (Rajasthan),0.002010085088372229,0.0006254580058434282,1,1,2,1.0,19,904.0,0.5591430295715147,0.8750754375377188,0.512070006035003,0.6445081472540736
IND577201AAA,Shimoga_DC (Karnataka),0.0018170672971671265,0.0008075922006719826,3,2,5,0.3,20,2071.0,0.7936028968014484,0.8744719372359686,0.5353047676523838,0.7662039831019916
IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana),0.001814695622984077,0.0007828468733377988,3,2,5,0.4,16,336.0,0.2582981291490646,0.8738684369342185,0.4369342184671092,0.4786964393482197
IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),0.001635360567450414,0.0016177656656241129,8,3,11,0.1388888888888889,120,7225.0,0.9378394689197345,0.8732649366324683,0.9722389861194931,0.9253470126735063
IND711303AAA,Bagnan_Harop_D (West Bengal),0.0016302523461330766,0.00033747278259861385,1,1,2,1.0,35,1130.0,0.6372963186481593,0.8726614363307181,0.812009656004828,0.7428485214242607
IND421302AAR,Mumbai_East_I_21 (Maharashtra),0.0016291577272793613,0.001130669964212788,5,4,9,0.0,134,4310.0,0.9064574532287266,0.872057936028968,0.976161738080869,0.9100784550392275
IND572101AAA,Tumkur_Veersagr_I (Karnataka),0.0016266036166206928,0.0008664915861197444,3,2,5,0.3,19,979.0,0.5808690404345203,0.8714544357272178,0.512070006035003,0.6542848521424262
IND343029AAB,Bhinmal_RwStnDPP_D (Rajasthan),0.001625873870718216,0.00028501629179726975,1,1,2,0.0,4,97.0,0.09686179843089922,0.8708509354254678,0.1388050694025347,0.3374471937235969
IND670643AAA,Kuthuparamba_IdstrlAr_D (Kerala),0.0016255089977669777,0.0005679362028243943,1,1,2,0.0,22,583.0,0.4173204586602293,0.8702474351237176,0.5887145443572722,0.5874773687386844
IND732103AAA,Malda_krshnPly_DC (West Bengal),0.0016251441248157391,0.00017449991081742034,2,1,3,0.3333333333333333,4,373.0,0.2887748943874472,0.8696439348219674,0.1388050694025347,0.43304164152082075
IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),0.0016244143789132626,0.00025971853302022186,1,1,2,0.0,6,523.0,0.37507543753771877,0.8690404345202173,0.19100784550392275,0.4864514182257091
IND574211AAA,Bantwal_Trmltmpl_D (Karnataka),0.0016196710305471636,0.0005013520685114097,1,2,3,0.3333333333333333,14,489.0,0.3512371756185878,0.867833433916717,0.40012070006035005,0.515992757996379
IND147001AAD,Patiala_GainMrkt_L (Punjab),0.0016196710305471636,0.00029425925270535854,2,3,5,0.16666666666666666,16,1124.0,0.6336753168376584,0.867833433916717,0.4369342184671092,0.6645745322872662
IND249201AAA,Rishikesh_DC (Uttarakhand),0.0016196710305471636,0.0006970483866334704,2,2,4,0.0,43,5755.0,0.9263729631864815,0.867833433916717,0.8913699456849729,0.9018105009052504
IND484661AAE,Umaria_Central_DPP_3 (Madhya Pradesh),0.001619306157595925,0.0002329839956319977,1,2,3,0.3333333333333333,5,334.0,0.2546771273385637,0.8639106819553409,0.16807483403741702,0.42012673506336745
IND209101AAA,Akbarpur_NehruNGR_D (Uttar Pradesh),0.001619306157595925,0.0004922285314662351,1,1,2,0.0,33,719.0,0.4755582377791189,0.8639106819553409,0.7815328907664454,0.6532589016294508
IND532127AAA,Rajam_SamathBv_D (Andhra Pradesh),0.001619306157595925,0.0007214021002906608,1,1,2,0.0,42,1415.0,0.708207604103802,0.8639106819553409,0.8856366928183464,0.7904043452021725
IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),0.001619306157595925,0.0006006487875817041,1,1,2,0.0,28,584.0,0.41822570911285456,0.8639106819553409,0.6994568497284248,0.6081774290887145
IND731237AAB,Morgram_Kntgorya_D (West Bengal),0.001619306157595925,0.0007848550606632653,2,1,3,0.0,33,1714.0,0.7507543753771877,0.8639106819553409,0.7815328907664454,0.7908569704284851
IND503185AAA,Bodhan_SuryaDPP_D (Telangana),0.001619306157595925,0.000571215153822624,1,1,2,0.0,39,1322.0,0.6873868436934218,0.8639106819553409,0.8566686783343391,0.774200362100181
IND465669AAB,Narsinghgarh_Central_D_1 (Madhya Pradesh),0.001619306157595925,0.000403759419328955,1,1,2,0.0,21,1003.0,0.5944477972238986,0.8639106819553409,0.5618587809293905,0.6687688593844296
IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),0.001619306157595925,0.00027538157994571574,1,2,3,0.6666666666666666,14,782.0,0.5051297525648762,0.8639106819553409,0.40012070006035005,0.5917622208811104
IND415409AAB,Islampur_Shantanu_D (Maharashtra),0.001619306157595925,0.0002484202822206215,1,1,2,0.0,17,347.0,0.2700663850331925,0.8639106819553409,0.46016898008449003,0.4862401931200965
IND305802AAA,Kishangarh_Central_D_2 (Rajasthan),0.001619306157595925,0.0005781064258516316,1,1,2,0.0,17,640.0,0.44357272178636087,0.8639106819553409,0.46016898008449003,0.5729933614966807
IND712410AAC,Tarkeshwar_Naraynpr_D (West Bengal),0.0016189412846446868,0.00036944048788530547,1,1,2,0.0,15,1485.0,0.7193723596861799,0.8605914302957152,0.4179239589619795,0.7014484007242003
IND581402AAA,Sirsi_Vidygiri_D (Karnataka),0.00161821153874221,0.0005788986795344845,1,2,3,0.3333333333333333,25,1042.0,0.6071213035606517,0.859987929993965,0.6472540736270368,0.6910078455039228
IND764001AAC,Jeypore_Kelasahi_D (Orissa),0.0016174817928397334,0.0003389212708979763,2,1,3,0.3333333333333333,11,1481.0,0.7181653590826795,0.8593844296922148,0.31985515992757996,0.6808690404345202
