source_center,destination_center,volume,median_factor,median_actual,median_osrm,total_excess_delay,breach_legs,median_distance,ftl_share,breach_rate,source_name,dest_name
IND507303AAA,IND507002AAA,18,2.4685185185185183,134.5,55.0,1820.0,18,77.75925000000001,1.0,1.0,Sathupally_VidyaNGR_D (Telangana),Khammam_NSTRoad_I (Telangana)
IND131028AAB,IND136118AAA,17,1.9893617021276595,187.0,95.0,1820.0,17,128.69639999999998,1.0,1.0,Sonipat_Kundli_H (Haryana),Kurukshetra_DC (Haryana)
IND712311AAA,IND700065AAA,29,3.363636363636364,74.0,22.0,1819.0,29,21.2211,0.0,1.0,Kolkata_Dankuni_HB (West Bengal),CCU_Beliaghata_DPC (West Bengal)
IND160002AAC,IND142001AAB,18,1.8360875706214688,222.0,118.5,1816.0,18,164.47115000000002,1.0,1.0,Chandigarh_Mehmdpur_H (Punjab),Moga_DPC (Punjab)
IND466116AAA,IND462022AAA,13,2.3857142857142857,174.0,74.0,1815.0,13,103.4224,1.0,1.0,Ashta_ShantiNg_D (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh)
IND518102AAA,IND518002AAA,14,1.9694656488549618,258.0,131.5,1802.0,14,175.91154999999998,1.0,1.0,Srisailam_Sishumdr_D (Andhra Pradesh),Kurnool_AbbasNgr_I (Andhra Pradesh)
IND712103AAA,IND712310AAE,23,3.655172413793104,106.0,30.0,1801.0,23,31.4579,0.0,1.0,Hoogly_Bandel_D (West Bengal),Kolkata_North_I_4 (West Bengal)
IND243503AAB,IND244901AAB,11,2.772727272727273,183.0,66.0,1797.0,11,93.7487,1.0,1.0,Faridpur_ShjnprRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh)
IND423701AAB,IND422011AAD,18,2.1499709639953544,180.0,83.0,1792.0,18,113.5525,0.0,1.0,Vaijiapur_YeolaRD_D (Maharashtra),Nashik_TgrniaRD_I (Maharashtra)
IND000000ACB,IND122001AAA,57,1.7272727272727273,60.0,34.0,1789.0,53,35.4615,0.0,0.9298245614035088,Gurgaon_Bilaspur_HB (Haryana),GGN_DPC (Haryana)
IND000000ACB,IND000000AEL,23,1.7704918032786885,108.0,62.0,1777.0,23,60.6693,0.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Delhi_PunjabiB_L (Delhi)
IND506314AAA,IND506002AAA,16,3.5525,87.0,24.0,1769.0,16,34.20485,1.0,1.0,Rayaparthi_Perkadrd_D (Telangana),Warangal_HunterRd_I (Telangana)
